name	type	source	detector	wavelength_nominal	units
M025S00-M015D01-905.0-mean	MISC	M025S00	M015D01	905.0	ps
M025S00-M015D01-905.0-variance	MISC	M025S00	M015D01	905.0	ps^2
M025S00-M025D00-690.0-sum	MISC	M025S00	M025D00	690.0	
M025S00-M025D00-690.0-mean	MISC	M025S00	M025D00	690.0	ps
M025S00-M025D00-690.0-variance	MISC	M025S00	M025D00	690.0	ps^2
M025S00-M025D00-905.0-sum	MISC	M025S00	M025D00	905.0	
M025S00-M025D00-905.0-mean	MISC	M025S00	M025D00	905.0	ps
M025S00-M025D00-905.0-variance	MISC	M025S00	M025D00	905.0	ps^2
M025S00-M025D01-690.0-sum	MISC	M025S00	M025D01	690.0	
M025S00-M025D01-690.0-mean	MISC	M025S00	M025D01	690.0	ps
M025S00-M025D01-690.0-variance	MISC	M025S00	M025D01	690.0	ps^2
M025S00-M025D01-905.0-sum	MISC	M025S00	M025D01	905.0	
M025S00-M025D01-905.0-mean	MISC	M025S00	M025D01	905.0	ps
M025S00-M025D01-905.0-variance	MISC	M025S00	M025D01	905.0	ps^2
M025S00-M025D02-690.0-sum	MISC	M025S00	M025D02	690.0	
M025S00-M025D02-690.0-mean	MISC	M025S00	M025D02	690.0	ps
M025S00-M025D02-690.0-variance	MISC	M025S00	M025D02	690.0	ps^2
M025S00-M025D02-905.0-sum	MISC	M025S00	M025D02	905.0	
M025S00-M025D02-905.0-mean	MISC	M025S00	M025D02	905.0	ps
M025S00-M025D02-905.0-variance	MISC	M025S00	M025D02	905.0	ps^2
M025S00-M025D03-690.0-sum	MISC	M025S00	M025D03	690.0	
M025S00-M025D03-690.0-mean	MISC	M025S00	M025D03	690.0	ps
M025S00-M025D03-690.0-variance	MISC	M025S00	M025D03	690.0	ps^2
M025S00-M025D03-905.0-sum	MISC	M025S00	M025D03	905.0	
M025S00-M025D03-905.0-mean	MISC	M025S00	M025D03	905.0	ps
M025S00-M025D03-905.0-variance	MISC	M025S00	M025D03	905.0	ps^2
M025S00-M025D04-690.0-sum	MISC	M025S00	M025D04	690.0	
M025S00-M025D04-690.0-mean	MISC	M025S00	M025D04	690.0	ps
M025S00-M025D04-690.0-variance	MISC	M025S00	M025D04	690.0	ps^2
M025S00-M025D04-905.0-sum	MISC	M025S00	M025D04	905.0	
M025S00-M025D04-905.0-mean	MISC	M025S00	M025D04	905.0	ps
M025S00-M025D04-905.0-variance	MISC	M025S00	M025D04	905.0	ps^2
M025S00-M025D05-690.0-sum	MISC	M025S00	M025D05	690.0	
M025S00-M025D05-690.0-mean	MISC	M025S00	M025D05	690.0	ps
M025S00-M025D05-690.0-variance	MISC	M025S00	M025D05	690.0	ps^2
M025S00-M025D05-905.0-sum	MISC	M025S00	M025D05	905.0	
M025S00-M025D05-905.0-mean	MISC	M025S00	M025D05	905.0	ps
M025S00-M025D05-905.0-variance	MISC	M025S00	M025D05	905.0	ps^2
M025S01-M025D00-690.0-sum	MISC	M025S01	M025D00	690.0	
M025S01-M025D00-690.0-mean	MISC	M025S01	M025D00	690.0	ps
M025S01-M025D00-690.0-variance	MISC	M025S01	M025D00	690.0	ps^2
M025S01-M025D00-905.0-sum	MISC	M025S01	M025D00	905.0	
M025S01-M025D00-905.0-mean	MISC	M025S01	M025D00	905.0	ps
M025S01-M025D00-905.0-variance	MISC	M025S01	M025D00	905.0	ps^2
M025S01-M025D01-690.0-sum	MISC	M025S01	M025D01	690.0	
M025S01-M025D01-690.0-mean	MISC	M025S01	M025D01	690.0	ps
M025S01-M025D01-690.0-variance	MISC	M025S01	M025D01	690.0	ps^2
M025S01-M025D01-905.0-sum	MISC	M025S01	M025D01	905.0	
M025S01-M025D01-905.0-mean	MISC	M025S01	M025D01	905.0	ps
M025S01-M025D01-905.0-variance	MISC	M025S01	M025D01	905.0	ps^2
M025S01-M025D02-690.0-sum	MISC	M025S01	M025D02	690.0	
M025S01-M025D02-690.0-mean	MISC	M025S01	M025D02	690.0	ps
M025S01-M025D02-690.0-variance	MISC	M025S01	M025D02	690.0	ps^2
M025S01-M025D02-905.0-sum	MISC	M025S01	M025D02	905.0	
M025S01-M025D02-905.0-mean	MISC	M025S01	M025D02	905.0	ps
M025S01-M025D02-905.0-variance	MISC	M025S01	M025D02	905.0	ps^2
M025S01-M025D03-690.0-sum	MISC	M025S01	M025D03	690.0	
M025S01-M025D03-690.0-mean	MISC	M025S01	M025D03	690.0	ps
M025S01-M025D03-690.0-variance	MISC	M025S01	M025D03	690.0	ps^2
M025S01-M025D03-905.0-sum	MISC	M025S01	M025D03	905.0	
M025S01-M025D03-905.0-mean	MISC	M025S01	M025D03	905.0	ps
M025S01-M025D03-905.0-variance	MISC	M025S01	M025D03	905.0	ps^2
M025S01-M025D04-690.0-sum	MISC	M025S01	M025D04	690.0	
M025S01-M025D04-690.0-mean	MISC	M025S01	M025D04	690.0	ps
M025S01-M025D04-690.0-variance	MISC	M025S01	M025D04	690.0	ps^2
M025S01-M025D04-905.0-sum	MISC	M025S01	M025D04	905.0	
M025S01-M025D04-905.0-mean	MISC	M025S01	M025D04	905.0	ps
M025S01-M025D04-905.0-variance	MISC	M025S01	M025D04	905.0	ps^2
M025S01-M025D05-690.0-sum	MISC	M025S01	M025D05	690.0	
M025S01-M025D05-690.0-mean	MISC	M025S01	M025D05	690.0	ps
M025S01-M025D05-690.0-variance	MISC	M025S01	M025D05	690.0	ps^2
M025S01-M025D05-905.0-sum	MISC	M025S01	M025D05	905.0	
M025S01-M025D05-905.0-mean	MISC	M025S01	M025D05	905.0	ps
M025S01-M025D05-905.0-variance	MISC	M025S01	M025D05	905.0	ps^2
M025S01-M027D03-690.0-sum	MISC	M025S01	M027D03	690.0	
M025S01-M027D03-690.0-mean	MISC	M025S01	M027D03	690.0	ps
M025S01-M027D03-690.0-variance	MISC	M025S01	M027D03	690.0	ps^2
M025S01-M027D03-905.0-sum	MISC	M025S01	M027D03	905.0	
M025S01-M027D03-905.0-mean	MISC	M025S01	M027D03	905.0	ps
M025S01-M027D03-905.0-variance	MISC	M025S01	M027D03	905.0	ps^2
M025S01-M027D04-690.0-sum	MISC	M025S01	M027D04	690.0	
M025S01-M027D04-690.0-mean	MISC	M025S01	M027D04	690.0	ps
M025S01-M027D04-690.0-variance	MISC	M025S01	M027D04	690.0	ps^2
M025S01-M027D04-905.0-sum	MISC	M025S01	M027D04	905.0	
M025S01-M027D04-905.0-mean	MISC	M025S01	M027D04	905.0	ps
M025S01-M027D04-905.0-variance	MISC	M025S01	M027D04	905.0	ps^2
M025S01-M027D05-690.0-sum	MISC	M025S01	M027D05	690.0	
M025S01-M027D05-690.0-mean	MISC	M025S01	M027D05	690.0	ps
M025S01-M027D05-690.0-variance	MISC	M025S01	M027D05	690.0	ps^2
M025S01-M027D05-905.0-sum	MISC	M025S01	M027D05	905.0	
M025S01-M027D05-905.0-mean	MISC	M025S01	M027D05	905.0	ps
M025S01-M027D05-905.0-variance	MISC	M025S01	M027D05	905.0	ps^2
M025S02-M015D00-690.0-sum	MISC	M025S02	M015D00	690.0	
M025S02-M015D00-690.0-mean	MISC	M025S02	M015D00	690.0	ps
M025S02-M015D00-690.0-variance	MISC	M025S02	M015D00	690.0	ps^2
M025S02-M015D00-905.0-sum	MISC	M025S02	M015D00	905.0	
M025S02-M015D00-905.0-mean	MISC	M025S02	M015D00	905.0	ps
M025S02-M015D00-905.0-variance	MISC	M025S02	M015D00	905.0	ps^2
M025S02-M015D01-690.0-sum	MISC	M025S02	M015D01	690.0	
M025S02-M015D01-690.0-mean	MISC	M025S02	M015D01	690.0	ps
M025S02-M015D01-690.0-variance	MISC	M025S02	M015D01	690.0	ps^2
M025S02-M015D01-905.0-sum	MISC	M025S02	M015D01	905.0	
M025S02-M015D01-905.0-mean	MISC	M025S02	M015D01	905.0	ps
M025S02-M015D01-905.0-variance	MISC	M025S02	M015D01	905.0	ps^2
M025S02-M015D02-690.0-sum	MISC	M025S02	M015D02	690.0	
M025S02-M015D02-690.0-mean	MISC	M025S02	M015D02	690.0	ps
M025S02-M015D02-690.0-variance	MISC	M025S02	M015D02	690.0	ps^2
M025S02-M015D02-905.0-sum	MISC	M025S02	M015D02	905.0	
M025S02-M015D02-905.0-mean	MISC	M025S02	M015D02	905.0	ps
M025S02-M015D02-905.0-variance	MISC	M025S02	M015D02	905.0	ps^2
M025S02-M019D02-690.0-sum	MISC	M025S02	M019D02	690.0	
M025S02-M019D02-690.0-mean	MISC	M025S02	M019D02	690.0	ps
M025S02-M019D02-690.0-variance	MISC	M025S02	M019D02	690.0	ps^2
M025S02-M019D02-905.0-sum	MISC	M025S02	M019D02	905.0	
M025S02-M019D02-905.0-mean	MISC	M025S02	M019D02	905.0	ps
M025S02-M019D02-905.0-variance	MISC	M025S02	M019D02	905.0	ps^2
M025S02-M019D03-690.0-sum	MISC	M025S02	M019D03	690.0	
M025S02-M019D03-690.0-mean	MISC	M025S02	M019D03	690.0	ps
M025S02-M019D03-690.0-variance	MISC	M025S02	M019D03	690.0	ps^2
M025S02-M019D03-905.0-sum	MISC	M025S02	M019D03	905.0	
M025S02-M019D03-905.0-mean	MISC	M025S02	M019D03	905.0	ps
M025S02-M019D03-905.0-variance	MISC	M025S02	M019D03	905.0	ps^2
M025S02-M025D00-690.0-sum	MISC	M025S02	M025D00	690.0	
M025S02-M025D00-690.0-mean	MISC	M025S02	M025D00	690.0	ps
M025S02-M025D00-690.0-variance	MISC	M025S02	M025D00	690.0	ps^2
M025S02-M025D00-905.0-sum	MISC	M025S02	M025D00	905.0	
M025S02-M025D00-905.0-mean	MISC	M025S02	M025D00	905.0	ps
M025S02-M025D00-905.0-variance	MISC	M025S02	M025D00	905.0	ps^2
M025S02-M025D01-690.0-sum	MISC	M025S02	M025D01	690.0	
M025S02-M025D01-690.0-mean	MISC	M025S02	M025D01	690.0	ps
M025S02-M025D01-690.0-variance	MISC	M025S02	M025D01	690.0	ps^2
M025S02-M025D01-905.0-sum	MISC	M025S02	M025D01	905.0	
M025S02-M025D01-905.0-mean	MISC	M025S02	M025D01	905.0	ps
M025S02-M025D01-905.0-variance	MISC	M025S02	M025D01	905.0	ps^2
M025S02-M025D02-690.0-sum	MISC	M025S02	M025D02	690.0	
M025S02-M025D02-690.0-mean	MISC	M025S02	M025D02	690.0	ps
M025S02-M025D02-690.0-variance	MISC	M025S02	M025D02	690.0	ps^2
M025S02-M025D02-905.0-sum	MISC	M025S02	M025D02	905.0	
M025S02-M025D02-905.0-mean	MISC	M025S02	M025D02	905.0	ps
M025S02-M025D02-905.0-variance	MISC	M025S02	M025D02	905.0	ps^2
M025S02-M025D03-690.0-sum	MISC	M025S02	M025D03	690.0	
M025S02-M025D03-690.0-mean	MISC	M025S02	M025D03	690.0	ps
M025S02-M025D03-690.0-variance	MISC	M025S02	M025D03	690.0	ps^2
M025S02-M025D03-905.0-sum	MISC	M025S02	M025D03	905.0	
M025S02-M025D03-905.0-mean	MISC	M025S02	M025D03	905.0	ps
M025S02-M025D03-905.0-variance	MISC	M025S02	M025D03	905.0	ps^2
M025S02-M025D04-690.0-sum	MISC	M025S02	M025D04	690.0	
M025S02-M025D04-690.0-mean	MISC	M025S02	M025D04	690.0	ps
M025S02-M025D04-690.0-variance	MISC	M025S02	M025D04	690.0	ps^2
M025S02-M025D04-905.0-sum	MISC	M025S02	M025D04	905.0	
M025S02-M025D04-905.0-mean	MISC	M025S02	M025D04	905.0	ps
M025S02-M025D04-905.0-variance	MISC	M025S02	M025D04	905.0	ps^2
M025S02-M025D05-690.0-sum	MISC	M025S02	M025D05	690.0	
M025S02-M025D05-690.0-mean	MISC	M025S02	M025D05	690.0	ps
M025S02-M025D05-690.0-variance	MISC	M025S02	M025D05	690.0	ps^2
M025S02-M025D05-905.0-sum	MISC	M025S02	M025D05	905.0	
M025S02-M025D05-905.0-mean	MISC	M025S02	M025D05	905.0	ps
M025S02-M025D05-905.0-variance	MISC	M025S02	M025D05	905.0	ps^2
M026S00-M026D00-690.0-sum	MISC	M026S00	M026D00	690.0	
M026S00-M026D00-690.0-mean	MISC	M026S00	M026D00	690.0	ps
M026S00-M026D00-690.0-variance	MISC	M026S00	M026D00	690.0	ps^2
M026S00-M026D00-905.0-sum	MISC	M026S00	M026D00	905.0	
M026S00-M026D00-905.0-mean	MISC	M026S00	M026D00	905.0	ps
M026S00-M026D00-905.0-variance	MISC	M026S00	M026D00	905.0	ps^2
M026S00-M026D01-690.0-sum	MISC	M026S00	M026D01	690.0	
M026S00-M026D01-690.0-mean	MISC	M026S00	M026D01	690.0	ps
M026S00-M026D01-690.0-variance	MISC	M026S00	M026D01	690.0	ps^2
M026S00-M026D01-905.0-sum	MISC	M026S00	M026D01	905.0	
M026S00-M026D01-905.0-mean	MISC	M026S00	M026D01	905.0	ps
M026S00-M026D01-905.0-variance	MISC	M026S00	M026D01	905.0	ps^2
M026S00-M026D04-690.0-sum	MISC	M026S00	M026D04	690.0	
M026S00-M026D04-690.0-mean	MISC	M026S00	M026D04	690.0	ps
M026S00-M026D04-690.0-variance	MISC	M026S00	M026D04	690.0	ps^2
M026S00-M026D04-905.0-sum	MISC	M026S00	M026D04	905.0	
M026S00-M026D04-905.0-mean	MISC	M026S00	M026D04	905.0	ps
M026S00-M026D04-905.0-variance	MISC	M026S00	M026D04	905.0	ps^2
M026S00-M026D05-690.0-sum	MISC	M026S00	M026D05	690.0	
M026S00-M026D05-690.0-mean	MISC	M026S00	M026D05	690.0	ps
M026S00-M026D05-690.0-variance	MISC	M026S00	M026D05	690.0	ps^2
M026S00-M026D05-905.0-sum	MISC	M026S00	M026D05	905.0	
M026S00-M026D05-905.0-mean	MISC	M026S00	M026D05	905.0	ps
M026S00-M026D05-905.0-variance	MISC	M026S00	M026D05	905.0	ps^2
M026S01-M018D02-690.0-sum	MISC	M026S01	M018D02	690.0	
M026S01-M018D02-690.0-mean	MISC	M026S01	M018D02	690.0	ps
M026S01-M018D02-690.0-variance	MISC	M026S01	M018D02	690.0	ps^2
M026S01-M018D02-905.0-sum	MISC	M026S01	M018D02	905.0	
M026S01-M018D02-905.0-mean	MISC	M026S01	M018D02	905.0	ps
M026S01-M018D02-905.0-variance	MISC	M026S01	M018D02	905.0	ps^2
M026S01-M024D02-690.0-sum	MISC	M026S01	M024D02	690.0	
M026S01-M024D02-690.0-mean	MISC	M026S01	M024D02	690.0	ps
M026S01-M024D02-690.0-variance	MISC	M026S01	M024D02	690.0	ps^2
M026S01-M024D02-905.0-sum	MISC	M026S01	M024D02	905.0	
M026S01-M024D02-905.0-mean	MISC	M026S01	M024D02	905.0	ps
M026S01-M024D02-905.0-variance	MISC	M026S01	M024D02	905.0	ps^2
M026S01-M024D03-690.0-sum	MISC	M026S01	M024D03	690.0	
M026S01-M024D03-690.0-mean	MISC	M026S01	M024D03	690.0	ps
M026S01-M024D03-690.0-variance	MISC	M026S01	M024D03	690.0	ps^2
M026S01-M024D03-905.0-sum	MISC	M026S01	M024D03	905.0	
M026S01-M024D03-905.0-mean	MISC	M026S01	M024D03	905.0	ps
M026S01-M024D03-905.0-variance	MISC	M026S01	M024D03	905.0	ps^2
M026S01-M026D00-690.0-sum	MISC	M026S01	M026D00	690.0	
M026S01-M026D00-690.0-mean	MISC	M026S01	M026D00	690.0	ps
M026S01-M026D00-690.0-variance	MISC	M026S01	M026D00	690.0	ps^2
M026S01-M026D00-905.0-sum	MISC	M026S01	M026D00	905.0	
M026S01-M026D00-905.0-mean	MISC	M026S01	M026D00	905.0	ps
M026S01-M026D00-905.0-variance	MISC	M026S01	M026D00	905.0	ps^2
M026S01-M026D01-690.0-sum	MISC	M026S01	M026D01	690.0	
M026S01-M026D01-690.0-mean	MISC	M026S01	M026D01	690.0	ps
M026S01-M026D01-690.0-variance	MISC	M026S01	M026D01	690.0	ps^2
M026S01-M026D01-905.0-sum	MISC	M026S01	M026D01	905.0	
M026S01-M026D01-905.0-mean	MISC	M026S01	M026D01	905.0	ps
M026S01-M026D01-905.0-variance	MISC	M026S01	M026D01	905.0	ps^2
M026S01-M026D02-690.0-sum	MISC	M026S01	M026D02	690.0	
M026S01-M026D02-690.0-mean	MISC	M026S01	M026D02	690.0	ps
M026S01-M026D02-690.0-variance	MISC	M026S01	M026D02	690.0	ps^2
M026S01-M026D02-905.0-sum	MISC	M026S01	M026D02	905.0	
M026S01-M026D02-905.0-mean	MISC	M026S01	M026D02	905.0	ps
M026S01-M026D02-905.0-variance	MISC	M026S01	M026D02	905.0	ps^2
M026S01-M026D03-690.0-sum	MISC	M026S01	M026D03	690.0	
M026S01-M026D03-690.0-mean	MISC	M026S01	M026D03	690.0	ps
M026S01-M026D03-690.0-variance	MISC	M026S01	M026D03	690.0	ps^2
M026S01-M026D03-905.0-sum	MISC	M026S01	M026D03	905.0	
M026S01-M026D03-905.0-mean	MISC	M026S01	M026D03	905.0	ps
M026S01-M026D03-905.0-variance	MISC	M026S01	M026D03	905.0	ps^2
M026S02-M020D04-690.0-sum	MISC	M026S02	M020D04	690.0	
M026S02-M020D04-690.0-mean	MISC	M026S02	M020D04	690.0	ps
M026S02-M020D04-690.0-variance	MISC	M026S02	M020D04	690.0	ps^2
M026S02-M020D04-905.0-sum	MISC	M026S02	M020D04	905.0	
M026S02-M020D04-905.0-mean	MISC	M026S02	M020D04	905.0	ps
M026S02-M020D04-905.0-variance	MISC	M026S02	M020D04	905.0	ps^2
M026S02-M020D05-690.0-sum	MISC	M026S02	M020D05	690.0	
M026S02-M020D05-690.0-mean	MISC	M026S02	M020D05	690.0	ps
M026S02-M020D05-690.0-variance	MISC	M026S02	M020D05	690.0	ps^2
M026S02-M020D05-905.0-sum	MISC	M026S02	M020D05	905.0	
M026S02-M020D05-905.0-mean	MISC	M026S02	M020D05	905.0	ps
M026S02-M020D05-905.0-variance	MISC	M026S02	M020D05	905.0	ps^2
M026S02-M026D02-690.0-sum	MISC	M026S02	M026D02	690.0	
M026S02-M026D02-690.0-mean	MISC	M026S02	M026D02	690.0	ps
M026S02-M026D02-690.0-variance	MISC	M026S02	M026D02	690.0	ps^2
M026S02-M026D02-905.0-sum	MISC	M026S02	M026D02	905.0	
M026S02-M026D02-905.0-mean	MISC	M026S02	M026D02	905.0	ps
M026S02-M026D02-905.0-variance	MISC	M026S02	M026D02	905.0	ps^2
M026S02-M026D03-690.0-sum	MISC	M026S02	M026D03	690.0	
M026S02-M026D03-690.0-mean	MISC	M026S02	M026D03	690.0	ps
M026S02-M026D03-690.0-variance	MISC	M026S02	M026D03	690.0	ps^2
M026S02-M026D03-905.0-sum	MISC	M026S02	M026D03	905.0	
M026S02-M026D03-905.0-mean	MISC	M026S02	M026D03	905.0	ps
M026S02-M026D03-905.0-variance	MISC	M026S02	M026D03	905.0	ps^2
M026S02-M026D04-690.0-sum	MISC	M026S02	M026D04	690.0	
M026S02-M026D04-690.0-mean	MISC	M026S02	M026D04	690.0	ps
M026S02-M026D04-690.0-variance	MISC	M026S02	M026D04	690.0	ps^2
M026S02-M026D04-905.0-sum	MISC	M026S02	M026D04	905.0	
M026S02-M026D04-905.0-mean	MISC	M026S02	M026D04	905.0	ps
M026S02-M026D04-905.0-variance	MISC	M026S02	M026D04	905.0	ps^2
M026S02-M026D05-690.0-sum	MISC	M026S02	M026D05	690.0	
M026S02-M026D05-690.0-mean	MISC	M026S02	M026D05	690.0	ps
M026S02-M026D05-690.0-variance	MISC	M026S02	M026D05	690.0	ps^2
M026S02-M026D05-905.0-sum	MISC	M026S02	M026D05	905.0	
M026S02-M026D05-905.0-mean	MISC	M026S02	M026D05	905.0	ps
M026S02-M026D05-905.0-variance	MISC	M026S02	M026D05	905.0	ps^2
M027S00-M027D00-690.0-sum	MISC	M027S00	M027D00	690.0	
M027S00-M027D00-690.0-mean	MISC	M027S00	M027D00	690.0	ps
M027S00-M027D00-690.0-variance	MISC	M027S00	M027D00	690.0	ps^2
M027S00-M027D00-905.0-sum	MISC	M027S00	M027D00	905.0	
M027S00-M027D00-905.0-mean	MISC	M027S00	M027D00	905.0	ps
M027S00-M027D00-905.0-variance	MISC	M027S00	M027D00	905.0	ps^2
M027S00-M027D01-690.0-sum	MISC	M027S00	M027D01	690.0	
M027S00-M027D01-690.0-mean	MISC	M027S00	M027D01	690.0	ps
M027S00-M027D01-690.0-variance	MISC	M027S00	M027D01	690.0	ps^2
M027S00-M027D01-905.0-sum	MISC	M027S00	M027D01	905.0	
M027S00-M027D01-905.0-mean	MISC	M027S00	M027D01	905.0	ps
M027S00-M027D01-905.0-variance	MISC	M027S00	M027D01	905.0	ps^2
M027S00-M027D04-690.0-sum	MISC	M027S00	M027D04	690.0	
M027S00-M027D04-690.0-mean	MISC	M027S00	M027D04	690.0	ps
M027S00-M027D04-690.0-variance	MISC	M027S00	M027D04	690.0	ps^2
M027S00-M027D04-905.0-sum	MISC	M027S00	M027D04	905.0	
M027S00-M027D04-905.0-mean	MISC	M027S00	M027D04	905.0	ps
M027S00-M027D04-905.0-variance	MISC	M027S00	M027D04	905.0	ps^2
M027S00-M027D05-690.0-sum	MISC	M027S00	M027D05	690.0	
M027S00-M027D05-690.0-mean	MISC	M027S00	M027D05	690.0	ps
M027S00-M027D05-690.0-variance	MISC	M027S00	M027D05	690.0	ps^2
M027S00-M027D05-905.0-sum	MISC	M027S00	M027D05	905.0	
M027S00-M027D05-905.0-mean	MISC	M027S00	M027D05	905.0	ps
M027S00-M027D05-905.0-variance	MISC	M027S00	M027D05	905.0	ps^2
M027S01-M021D00-690.0-sum	MISC	M027S01	M021D00	690.0	
M027S01-M021D00-690.0-mean	MISC	M027S01	M021D00	690.0	ps
M027S01-M021D00-690.0-variance	MISC	M027S01	M021D00	690.0	ps^2
M027S01-M021D00-905.0-sum	MISC	M027S01	M021D00	905.0	
M027S01-M021D00-905.0-mean	MISC	M027S01	M021D00	905.0	ps
M027S01-M021D00-905.0-variance	MISC	M027S01	M021D00	905.0	ps^2
M027S01-M021D01-690.0-sum	MISC	M027S01	M021D01	690.0	
M027S01-M021D01-690.0-mean	MISC	M027S01	M021D01	690.0	ps
M027S01-M021D01-690.0-variance	MISC	M027S01	M021D01	690.0	ps^2
M027S01-M021D01-905.0-sum	MISC	M027S01	M021D01	905.0	
M027S01-M021D01-905.0-mean	MISC	M027S01	M021D01	905.0	ps
M027S01-M021D01-905.0-variance	MISC	M027S01	M021D01	905.0	ps^2
M027S01-M027D00-690.0-sum	MISC	M027S01	M027D00	690.0	
M027S01-M027D00-690.0-mean	MISC	M027S01	M027D00	690.0	ps
M027S01-M027D00-690.0-variance	MISC	M027S01	M027D00	690.0	ps^2
M027S01-M027D00-905.0-sum	MISC	M027S01	M027D00	905.0	
M027S01-M027D00-905.0-mean	MISC	M027S01	M027D00	905.0	ps
M027S01-M027D00-905.0-variance	MISC	M027S01	M027D00	905.0	ps^2
M027S01-M027D01-690.0-sum	MISC	M027S01	M027D01	690.0	
M027S01-M027D01-690.0-mean	MISC	M027S01	M027D01	690.0	ps
M027S01-M027D01-690.0-variance	MISC	M027S01	M027D01	690.0	ps^2
M027S01-M027D01-905.0-sum	MISC	M027S01	M027D01	905.0	
M027S01-M027D01-905.0-mean	MISC	M027S01	M027D01	905.0	ps
M027S01-M027D01-905.0-variance	MISC	M027S01	M027D01	905.0	ps^2
M027S01-M027D02-690.0-sum	MISC	M027S01	M027D02	690.0	
M027S01-M027D02-690.0-mean	MISC	M027S01	M027D02	690.0	ps
M027S01-M027D02-690.0-variance	MISC	M027S01	M027D02	690.0	ps^2
M027S01-M027D02-905.0-sum	MISC	M027S01	M027D02	905.0	
M027S01-M027D02-905.0-mean	MISC	M027S01	M027D02	905.0	ps
M027S01-M027D02-905.0-variance	MISC	M027S01	M027D02	905.0	ps^2
M027S01-M027D03-690.0-sum	MISC	M027S01	M027D03	690.0	
M027S01-M027D03-690.0-mean	MISC	M027S01	M027D03	690.0	ps
M027S01-M027D03-690.0-variance	MISC	M027S01	M027D03	690.0	ps^2
M027S01-M027D03-905.0-sum	MISC	M027S01	M027D03	905.0	
M027S01-M027D03-905.0-mean	MISC	M027S01	M027D03	905.0	ps
M027S01-M027D03-905.0-variance	MISC	M027S01	M027D03	905.0	ps^2
M027S02-M025D01-690.0-sum	MISC	M027S02	M025D01	690.0	
M027S02-M025D01-690.0-mean	MISC	M027S02	M025D01	690.0	ps
M027S02-M025D01-690.0-variance	MISC	M027S02	M025D01	690.0	ps^2
M027S02-M025D01-905.0-sum	MISC	M027S02	M025D01	905.0	
M027S02-M025D01-905.0-mean	MISC	M027S02	M025D01	905.0	ps
M027S02-M025D01-905.0-variance	MISC	M027S02	M025D01	905.0	ps^2
M027S02-M025D02-690.0-sum	MISC	M027S02	M025D02	690.0	
M027S02-M025D02-690.0-mean	MISC	M027S02	M025D02	690.0	ps
M027S02-M025D02-690.0-variance	MISC	M027S02	M025D02	690.0	ps^2
M027S02-M025D02-905.0-sum	MISC	M027S02	M025D02	905.0	
M027S02-M025D02-905.0-mean	MISC	M027S02	M025D02	905.0	ps
M027S02-M025D02-905.0-variance	MISC	M027S02	M025D02	905.0	ps^2
M027S02-M025D03-690.0-sum	MISC	M027S02	M025D03	690.0	
M027S02-M025D03-690.0-mean	MISC	M027S02	M025D03	690.0	ps
M027S02-M025D03-690.0-variance	MISC	M027S02	M025D03	690.0	ps^2
M027S02-M025D03-905.0-sum	MISC	M027S02	M025D03	905.0	
M027S02-M025D03-905.0-mean	MISC	M027S02	M025D03	905.0	ps
M027S02-M025D03-905.0-variance	MISC	M027S02	M025D03	905.0	ps^2
M027S02-M027D02-690.0-sum	MISC	M027S02	M027D02	690.0	
M027S02-M027D02-690.0-mean	MISC	M027S02	M027D02	690.0	ps
M027S02-M027D02-690.0-variance	MISC	M027S02	M027D02	690.0	ps^2
M027S02-M027D02-905.0-sum	MISC	M027S02	M027D02	905.0	
M027S02-M027D02-905.0-mean	MISC	M027S02	M027D02	905.0	ps
M027S02-M027D02-905.0-variance	MISC	M027S02	M027D02	905.0	ps^2
M027S02-M027D03-690.0-sum	MISC	M027S02	M027D03	690.0	
M027S02-M027D03-690.0-mean	MISC	M027S02	M027D03	690.0	ps
M027S02-M027D03-690.0-variance	MISC	M027S02	M027D03	690.0	ps^2
M027S02-M027D03-905.0-sum	MISC	M027S02	M027D03	905.0	
M027S02-M027D03-905.0-mean	MISC	M027S02	M027D03	905.0	ps
M027S02-M027D03-905.0-variance	MISC	M027S02	M027D03	905.0	ps^2
M027S02-M027D04-690.0-sum	MISC	M027S02	M027D04	690.0	
M027S02-M027D04-690.0-mean	MISC	M027S02	M027D04	690.0	ps
M027S02-M027D04-690.0-variance	MISC	M027S02	M027D04	690.0	ps^2
M027S02-M027D04-905.0-sum	MISC	M027S02	M027D04	905.0	
M027S02-M027D04-905.0-mean	MISC	M027S02	M027D04	905.0	ps
M027S02-M027D04-905.0-variance	MISC	M027S02	M027D04	905.0	ps^2
M027S02-M027D05-690.0-sum	MISC	M027S02	M027D05	690.0	
M027S02-M027D05-690.0-mean	MISC	M027S02	M027D05	690.0	ps
M027S02-M027D05-690.0-variance	MISC	M027S02	M027D05	690.0	ps^2
M027S02-M027D05-905.0-sum	MISC	M027S02	M027D05	905.0	
M027S02-M027D05-905.0-mean	MISC	M027S02	M027D05	905.0	ps
M027S02-M027D05-905.0-variance	MISC	M027S02	M027D05	905.0	ps^2
M028S00-M028D00-690.0-sum	MISC	M028S00	M028D00	690.0	
M028S00-M028D00-690.0-mean	MISC	M028S00	M028D00	690.0	ps
M028S00-M028D00-690.0-variance	MISC	M028S00	M028D00	690.0	ps^2
M028S00-M028D00-905.0-sum	MISC	M028S00	M028D00	905.0	
M028S00-M028D00-905.0-mean	MISC	M028S00	M028D00	905.0	ps
